choice_code,institute_code,branch_name,course
0213161210,02131,Mechanical Engineering,B.E/B.Tech
0213319110,02133,Civil Engineering,B.E/B.Tech
0213324210,02133,Computer Science and Engineering,B.E/B.Tech
0213329310,02133,Electrical Engineering,B.E/B.Tech
0213361210,02133,Mechanical Engineering,B.E/B.Tech
0213384410,02133,Electronics and Computer Engineering,B.E/B.Tech
0213419110,02134,Civil Engineering,B.E/B.Tech
0213424210,02134,Computer Science and Engineering,B.E/B.Tech
0213429310,02134,Electrical Engineering,B.E/B.Tech
0213437810,02134,Electronics Engineering ( VLSI Design and Technology),B.E/B.Tech
0213461510,02134,Mechanical & Automation Engineering,B.E/B.Tech
0213484410,02134,Electronics and Computer Engineering,B.E/B.Tech
0213491210,02134,Computer Science and Engineering(Data Science),B.E/B.Tech
0213519110,02135,Civil Engineering,B.E/B.Tech
0213524210,02135,Computer Science and Engineering,B.E/B.Tech
0213561210,02135,Mechanical Engineering,B.E/B.Tech
0213591110,02135,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0213619110,02136,Civil Engineering,B.E/B.Tech
0213624210,02136,Computer Science and Engineering,B.E/B.Tech
0213624610,02136,Information Technology,B.E/B.Tech
0213629310,02136,Electrical Engineering,B.E/B.Tech
0213637210,02136,Electronics and Telecommunication Engg,B.E/B.Tech
0213661210,02136,Mechanical Engineering,B.E/B.Tech
0213691210,02136,Computer Science and Engineering(Data Science),B.E/B.Tech
0213692110,02136,Artificial Intelligence and Machine Learning,B.E/B.Tech
0213819110,02138,Civil Engineering,B.E/B.Tech
0213824210,02138,Computer Science and Engineering,B.E/B.Tech
0213829310,02138,Electrical Engineering,B.E/B.Tech
0213861210,02138,Mechanical Engineering,B.E/B.Tech
0225019110,02250,Civil Engineering,B.E/B.Tech
0225024210,02250,Computer Science and Engineering,B.E/B.Tech
0225029310,02250,Electrical Engineering,B.E/B.Tech
0225037210,02250,Electronics and Telecommunication Engg,B.E/B.Tech
0225061210,02250,Mechanical Engineering,B.E/B.Tech
0225219110,02252,Civil Engineering,B.E/B.Tech
0225224210,02252,Computer Science and Engineering,B.E/B.Tech
0225229710,02252,Electrical and Electronics Engineering,B.E/B.Tech
0225261210,02252,Mechanical Engineering,B.E/B.Tech
0225419110,02254,Civil Engineering,B.E/B.Tech
0225424510,02254,Computer Engineering,B.E/B.Tech
0225429310,02254,Electrical Engineering,B.E/B.Tech
0225437210,02254,Electronics and Telecommunication Engg,B.E/B.Tech
0225461210,02254,Mechanical Engineering,B.E/B.Tech
0228219110,02282,Civil Engineering,B.E/B.Tech
0228224510,02282,Computer Engineering,B.E/B.Tech
0228224610,02282,Information Technology,B.E/B.Tech
0228229310,02282,Electrical Engineering,B.E/B.Tech
0228261210,02282,Mechanical Engineering,B.E/B.Tech
0228290010,02282,Electronics and Computer Science,B.E/B.Tech
0250819110,02508,Civil Engineering,B.E/B.Tech
0250824510,02508,Computer Engineering,B.E/B.Tech
0250829310,02508,Electrical Engineering,B.E/B.Tech
0250850310,02508,Food Technology,B.E/B.Tech
0250861210,02508,Mechanical Engineering,B.E/B.Tech
0250891410,02508,Safety and Fire Engineering,B.E/B.Tech
0252219110,02522,Civil Engineering,B.E/B.Tech
0252224510,02522,Computer Engineering,B.E/B.Tech
0252237210,02522,Electronics and Telecommunication Engg,B.E/B.Tech
0252261210,02522,Mechanical Engineering,B.E/B.Tech
0253319110,02533,Civil Engineering,B.E/B.Tech
0253324210,02533,Computer Science and Engineering,B.E/B.Tech
0253329310,02533,Electrical Engineering,B.E/B.Tech
0253337810,02533,Electronics Engineering ( VLSI Design and Technology),B.E/B.Tech
0253361210,02533,Mechanical Engineering,B.E/B.Tech
0253384410,02533,Electronics and Computer Engineering,B.E/B.Tech
0253392810,02533,Electronics and Communication(Advanced Communication Technology),B.E/B.Tech
0253399510,02533,Artificial Intelligence and Data Science,B.E/B.Tech
0303319110,03033,Civil Engineering,B.E/B.Tech
0303324510,03033,Computer Engineering,B.E/B.Tech
0303324610,03033,Information Technology,B.E/B.Tech
0303329310,03033,Electrical Engineering,B.E/B.Tech
0303337210,03033,Electronics and Telecommunication Engg,B.E/B.Tech
0303337810,03033,Electronics Engineering ( VLSI Design and Technology),B.E/B.Tech
0303350710,03033,Chemical Engineering,B.E/B.Tech
0303352710,03033,Petro Chemical Engineering,B.E/B.Tech
0303361210,03033,Mechanical Engineering,B.E/B.Tech
0304229310,03042,Electrical Engineering,B.E/B.Tech
0304250410,03042,Food Technology And Management,B.E/B.Tech
0304262410,03042,Mechatronics Engineering,B.E/B.Tech
0304291810,03042,Civil and infrastructure Engineering,B.E/B.Tech
0304299510,03042,Artificial Intelligence and Data Science,B.E/B.Tech
0413519110,04135,Civil Engineering,B.E/B.Tech
0413524210,04135,Computer Science and Engineering,B.E/B.Tech
0413524610,04135,Information Technology,B.E/B.Tech
0413529310,04135,Electrical Engineering,B.E/B.Tech
0413537210,04135,Electronics and Telecommunication Engg,B.E/B.Tech
0413561210,04135,Mechanical Engineering,B.E/B.Tech
0414119110,04141,Civil Engineering,B.E/B.Tech
0414124510,04141,Computer Engineering,B.E/B.Tech
0414161210,04141,Mechanical Engineering,B.E/B.Tech
0414199510,04141,Artificial Intelligence and Data Science,B.E/B.Tech
0416319110,04163,Civil Engineering,B.E/B.Tech
0416324210,04163,Computer Science and Engineering,B.E/B.Tech
0416329310,04163,Electrical Engineering,B.E/B.Tech
0416337010,04163,Electronics and Communication Engineering,B.E/B.Tech
0416361210,04163,Mechanical Engineering,B.E/B.Tech
0416370110,04163,Mining Engineering,B.E/B.Tech
0416391210,04163,Computer Science and Engineering(Data Science),B.E/B.Tech
0418119110,04181,Civil Engineering,B.E/B.Tech
0418124510,04181,Computer Engineering,B.E/B.Tech
0418137210,04181,Electronics and Telecommunication Engg,B.E/B.Tech
0418161210,04181,Mechanical Engineering,B.E/B.Tech
0418819110,04188,Civil Engineering,B.E/B.Tech
0418824210,04188,Computer Science and Engineering,B.E/B.Tech
0418829310,04188,Electrical Engineering,B.E/B.Tech
0418837210,04188,Electronics and Telecommunication Engg,B.E/B.Tech
0418850310,04188,Food Technology,B.E/B.Tech
0418861210,04188,Mechanical Engineering,B.E/B.Tech
0418870110,04188,Mining Engineering,B.E/B.Tech
0419019110,04190,Civil Engineering,B.E/B.Tech
0419024210,04190,Computer Science and Engineering,B.E/B.Tech
0419029310,04190,Electrical Engineering,B.E/B.Tech
0419037010,04190,Electronics and Communication Engineering,B.E/B.Tech
0419061210,04190,Mechanical Engineering,B.E/B.Tech
0419324210,04193,Computer Science and Engineering,B.E/B.Tech
0419329310,04193,Electrical Engineering,B.E/B.Tech
0419337010,04193,Electronics and Communication Engineering,B.E/B.Tech
0419361210,04193,Mechanical Engineering,B.E/B.Tech
0464919110,04649,Civil Engineering,B.E/B.Tech
0464924510,04649,Computer Engineering,B.E/B.Tech
0464929310,04649,Electrical Engineering,B.E/B.Tech
0464961210,04649,Mechanical Engineering,B.E/B.Tech
0510319110,05103,Civil Engineering,B.E/B.Tech
0510324510,05103,Computer Engineering,B.E/B.Tech
0510337210,05103,Electronics and Telecommunication Engg,B.E/B.Tech
0510337610,05103,Electronics Engineering,B.E/B.Tech
0510361210,05103,Mechanical Engineering,B.E/B.Tech
0510624510,05106,Computer Engineering,B.E/B.Tech
0510629310,05106,Electrical Engineering,B.E/B.Tech
0510661210,05106,Mechanical Engineering,B.E/B.Tech
0510684410,05106,Electronics and Computer Engineering,B.E/B.Tech
0510691210,05106,Computer Science and Engineering(Data Science),B.E/B.Tech
0516419110,05164,Civil Engineering,B.E/B.Tech
0516424510,05164,Computer Engineering,B.E/B.Tech
0516429310,05164,Electrical Engineering,B.E/B.Tech
0516437210,05164,Electronics and Telecommunication Engg,B.E/B.Tech
0516446610,05164,Instrumentation Engineering,B.E/B.Tech
0516461210,05164,Mechanical Engineering,B.E/B.Tech
0516819110,05168,Civil Engineering,B.E/B.Tech
0516824510,05168,Computer Engineering,B.E/B.Tech
0516837210,05168,Electronics and Telecommunication Engg,B.E/B.Tech
0516861210,05168,Mechanical Engineering,B.E/B.Tech
0517019110,05170,Civil Engineering,B.E/B.Tech
0517024210,05170,Computer Science and Engineering,B.E/B.Tech
0517029310,05170,Electrical Engineering,B.E/B.Tech
0517037210,05170,Electronics and Telecommunication Engg,B.E/B.Tech
0517061210,05170,Mechanical Engineering,B.E/B.Tech
0517084410,05170,Electronics and Computer Engineering,B.E/B.Tech
0517091210,05170,Computer Science and Engineering(Data Science),B.E/B.Tech
0517124510,05171,Computer Engineering,B.E/B.Tech
0517126310,05171,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0517129310,05171,Electrical Engineering,B.E/B.Tech
0517137210,05171,Electronics and Telecommunication Engg,B.E/B.Tech
0517161210,05171,Mechanical Engineering,B.E/B.Tech
0524425710,05244,Computer Science and Design,B.E/B.Tech
0524491610,05244,Automation and Robotics,B.E/B.Tech
0524492210,05244,Civil and Environmental Engineering,B.E/B.Tech
0536525110,05365,Computer Technology,B.E/B.Tech
0536529310,05365,Electrical Engineering,B.E/B.Tech
0536561210,05365,Mechanical Engineering,B.E/B.Tech
0539619110,05396,Civil Engineering,B.E/B.Tech
0539624510,05396,Computer Engineering,B.E/B.Tech
0539629310,05396,Electrical Engineering,B.E/B.Tech
0539661210,05396,Mechanical Engineering,B.E/B.Tech
0544919110,05449,Civil Engineering,B.E/B.Tech
0544924510,05449,Computer Engineering,B.E/B.Tech
0544924610,05449,Information Technology,B.E/B.Tech
0544929310,05449,Electrical Engineering,B.E/B.Tech
0544961210,05449,Mechanical Engineering,B.E/B.Tech
0549719110,05497,Civil Engineering,B.E/B.Tech
0549724510,05497,Computer Engineering,B.E/B.Tech
0549761210,05497,Mechanical Engineering,B.E/B.Tech
0549791710,05497,Data Science,B.E/B.Tech
0603624210,06036,Computer Science and Engineering,B.E/B.Tech
0603626310,06036,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0603629310,06036,Electrical Engineering,B.E/B.Tech
0603637210,06036,Electronics and Telecommunication Engg,B.E/B.Tech
0603661510,06036,Mechanical & Automation Engineering,B.E/B.Tech
0621719110,06217,Civil Engineering,B.E/B.Tech
0621724210,06217,Computer Science and Engineering,B.E/B.Tech
0621726310,06217,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0621729310,06217,Electrical Engineering,B.E/B.Tech
0621737210,06217,Electronics and Telecommunication Engg,B.E/B.Tech
0621761210,06217,Mechanical Engineering,B.E/B.Tech
0621792110,06217,Artificial Intelligence and Machine Learning,B.E/B.Tech
0621919110,06219,Civil Engineering,B.E/B.Tech
0621924210,06219,Computer Science and Engineering,B.E/B.Tech
0621929310,06219,Electrical Engineering,B.E/B.Tech
0621937210,06219,Electronics and Telecommunication Engg,B.E/B.Tech
0621946110,06219,Bio Medical Engineering,B.E/B.Tech
0621961210,06219,Mechanical Engineering,B.E/B.Tech
0622319110,06223,Civil Engineering,B.E/B.Tech
0622324210,06223,Computer Science and Engineering,B.E/B.Tech
0622329310,06223,Electrical Engineering,B.E/B.Tech
0622337210,06223,Electronics and Telecommunication Engg,B.E/B.Tech
0622361210,06223,Mechanical Engineering,B.E/B.Tech
0622399510,06223,Artificial Intelligence and Data Science,B.E/B.Tech
0626919110,06269,Civil Engineering,B.E/B.Tech
0626924210,06269,Computer Science and Engineering,B.E/B.Tech
0626937210,06269,Electronics and Telecommunication Engg,B.E/B.Tech
0626946410,06269,Instrumentation and Control Engineering,B.E/B.Tech
0626950710,06269,Chemical Engineering,B.E/B.Tech
0626961210,06269,Mechanical Engineering,B.E/B.Tech
0626962410,06269,Mechatronics Engineering,B.E/B.Tech
0626990010,06269,Electronics and Computer Science,B.E/B.Tech
0626992510,06269,Computer Science and Engineering (Artificial Intelligence and Data Science),B.E/B.Tech
0626992610,06269,Electrical and Computer Engineering,B.E/B.Tech
0627019110,06270,Civil Engineering,B.E/B.Tech
0627024210,06270,Computer Science and Engineering,B.E/B.Tech
0627037210,06270,Electronics and Telecommunication Engg,B.E/B.Tech
0627061210,06270,Mechanical Engineering,B.E/B.Tech
0630419110,06304,Civil Engineering,B.E/B.Tech
0630424210,06304,Computer Science and Engineering,B.E/B.Tech
0630437210,06304,Electronics and Telecommunication Engg,B.E/B.Tech
0630461210,06304,Mechanical Engineering,B.E/B.Tech
0630492110,06304,Artificial Intelligence and Machine Learning,B.E/B.Tech
0630492610,06304,Electrical and Computer Engineering,B.E/B.Tech
0630519110,06305,Civil Engineering,B.E/B.Tech
0630524210,06305,Computer Science and Engineering,B.E/B.Tech
0630524610,06305,Information Technology,B.E/B.Tech
0630537210,06305,Electronics and Telecommunication Engg,B.E/B.Tech
0630561210,06305,Mechanical Engineering,B.E/B.Tech
0630819110,06308,Civil Engineering,B.E/B.Tech
0630824510,06308,Computer Engineering,B.E/B.Tech
0630837210,06308,Electronics and Telecommunication Engg,B.E/B.Tech
0630861210,06308,Mechanical Engineering,B.E/B.Tech
0631319110,06313,Civil Engineering,B.E/B.Tech
0631324510,06313,Computer Engineering,B.E/B.Tech
0631329310,06313,Electrical Engineering,B.E/B.Tech
0631337210,06313,Electronics and Telecommunication Engg,B.E/B.Tech
0631361210,06313,Mechanical Engineering,B.E/B.Tech
0631519110,06315,Civil Engineering,B.E/B.Tech
0631524210,06315,Computer Science and Engineering,B.E/B.Tech
0631529310,06315,Electrical Engineering,B.E/B.Tech
0631561210,06315,Mechanical Engineering,B.E/B.Tech
0631584410,06315,Electronics and Computer Engineering,B.E/B.Tech
0631824210,06318,Computer Science and Engineering,B.E/B.Tech
0631829310,06318,Electrical Engineering,B.E/B.Tech
0631861210,06318,Mechanical Engineering,B.E/B.Tech
0632119110,06321,Civil Engineering,B.E/B.Tech
0632124210,06321,Computer Science and Engineering,B.E/B.Tech
0632129310,06321,Electrical Engineering,B.E/B.Tech
0632137210,06321,Electronics and Telecommunication Engg,B.E/B.Tech
0632161210,06321,Mechanical Engineering,B.E/B.Tech
0632199510,06321,Artificial Intelligence and Data Science,B.E/B.Tech
0632619110,06326,Civil Engineering,B.E/B.Tech
0632624210,06326,Computer Science and Engineering,B.E/B.Tech
0632637210,06326,Electronics and Telecommunication Engg,B.E/B.Tech
0632661210,06326,Mechanical Engineering,B.E/B.Tech
0641924210,06419,Computer Science and Engineering,B.E/B.Tech
0641937210,06419,Electronics and Telecommunication Engg,B.E/B.Tech
0641961210,06419,Mechanical Engineering,B.E/B.Tech
0641991310,06419,Computer Science and Engineering (Artificial Intelligence),B.E/B.Tech
0646619110,06466,Civil Engineering,B.E/B.Tech
0646624210,06466,Computer Science and Engineering,B.E/B.Tech
0646629310,06466,Electrical Engineering,B.E/B.Tech
0646661210,06466,Mechanical Engineering,B.E/B.Tech
0646824210,06468,Computer Science and Engineering,B.E/B.Tech
0646829310,06468,Electrical Engineering,B.E/B.Tech
0646837210,06468,Electronics and Telecommunication Engg,B.E/B.Tech
0654519110,06545,Civil Engineering,B.E/B.Tech
0654524210,06545,Computer Science and Engineering,B.E/B.Tech
0654526310,06545,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0654529310,06545,Electrical Engineering,B.E/B.Tech
0654537210,06545,Electronics and Telecommunication Engg,B.E/B.Tech
0654561210,06545,Mechanical Engineering,B.E/B.Tech
0664419110,06644,Civil Engineering,B.E/B.Tech
0664424510,06644,Computer Engineering,B.E/B.Tech
0664429310,06644,Electrical Engineering,B.E/B.Tech
0664437210,06644,Electronics and Telecommunication Engg,B.E/B.Tech
0664461210,06644,Mechanical Engineering,B.E/B.Tech
0664490010,06644,Electronics and Computer Science,B.E/B.Tech
0664491110,06644,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0675619110,06756,Civil Engineering,B.E/B.Tech
0675624210,06756,Computer Science and Engineering,B.E/B.Tech
0675626310,06756,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0675629310,06756,Electrical Engineering,B.E/B.Tech
0675637210,06756,Electronics and Telecommunication Engg,B.E/B.Tech
0675661210,06756,Mechanical Engineering,B.E/B.Tech
0675719110,06757,Civil Engineering,B.E/B.Tech
0675724210,06757,Computer Science and Engineering,B.E/B.Tech
0675729310,06757,Electrical Engineering,B.E/B.Tech
0675737210,06757,Electronics and Telecommunication Engg,B.E/B.Tech
0675761210,06757,Mechanical Engineering,B.E/B.Tech
0675799510,06757,Artificial Intelligence and Data Science,B.E/B.Tech
0676219110,06762,Civil Engineering,B.E/B.Tech
0676224210,06762,Computer Science and Engineering,B.E/B.Tech
0676229310,06762,Electrical Engineering,B.E/B.Tech
0676237210,06762,Electronics and Telecommunication Engg,B.E/B.Tech
0676261210,06762,Mechanical Engineering,B.E/B.Tech
0676619110,06766,Civil Engineering,B.E/B.Tech
0676624510,06766,Computer Engineering,B.E/B.Tech
0676637210,06766,Electronics and Telecommunication Engg,B.E/B.Tech
0676661210,06766,Mechanical Engineering,B.E/B.Tech
0676699510,06766,Artificial Intelligence and Data Science,B.E/B.Tech
0678119110,06781,Civil Engineering,B.E/B.Tech
0678124210,06781,Computer Science and Engineering,B.E/B.Tech
0678137210,06781,Electronics and Telecommunication Engg,B.E/B.Tech
0678161210,06781,Mechanical Engineering,B.E/B.Tech
0678219110,06782,Civil Engineering,B.E/B.Tech
0678224210,06782,Computer Science and Engineering,B.E/B.Tech
0678229310,06782,Electrical Engineering,B.E/B.Tech
0678261210,06782,Mechanical Engineering,B.E/B.Tech
0679719110,06797,Civil Engineering,B.E/B.Tech
0679724210,06797,Computer Science and Engineering,B.E/B.Tech
0679729310,06797,Electrical Engineering,B.E/B.Tech
0679737210,06797,Electronics and Telecommunication Engg,B.E/B.Tech
0679761210,06797,Mechanical Engineering,B.E/B.Tech
0679924210,06799,Computer Science and Engineering,B.E/B.Tech
0679924510,06799,Computer Engineering,B.E/B.Tech
0679929310,06799,Electrical Engineering,B.E/B.Tech
0681119110,06811,Civil Engineering,B.E/B.Tech
0681124210,06811,Computer Science and Engineering,B.E/B.Tech
0681129310,06811,Electrical Engineering,B.E/B.Tech
0681137210,06811,Electronics and Telecommunication Engg,B.E/B.Tech
0681161210,06811,Mechanical Engineering,B.E/B.Tech
0400419110,04004,Civil Engineering,B.E/B.Tech
0400424210,04004,Computer Science and Engineering,B.E/B.Tech
0400429310,04004,Electrical Engineering,B.E/B.Tech
0400437210,04004,Electronics and Telecommunication Engg,B.E/B.Tech
0400446610,04004,Instrumentation Engineering,B.E/B.Tech
0400461210,04004,Mechanical Engineering,B.E/B.Tech
0500350310,05003,Food Technology,B.E/B.Tech
0500350710,05003,Chemical Engineering,B.E/B.Tech
0500350810,05003,Plastic Technology,B.E/B.Tech
0500351810,05003,Oil Fats and Waxes Technology,B.E/B.Tech
0500352310,05003,Paints Technology,B.E/B.Tech
0510419110,05104,Civil Engineering,B.E/B.Tech
0510424510,05104,Computer Engineering,B.E/B.Tech
0510429310,05104,Electrical Engineering,B.E/B.Tech
0510437210,05104,Electronics and Telecommunication Engg,B.E/B.Tech
0510450710,05104,Chemical Engineering,B.E/B.Tech
0510461210,05104,Mechanical Engineering,B.E/B.Tech
0516919110,05169,Civil Engineering,B.E/B.Tech
0516924510,05169,Computer Engineering,B.E/B.Tech
0516929310,05169,Electrical Engineering,B.E/B.Tech
0516937210,05169,Electronics and Telecommunication Engg,B.E/B.Tech
0516961210,05169,Mechanical Engineering,B.E/B.Tech
0532219110,05322,Civil Engineering,B.E/B.Tech
0532229310,05322,Electrical Engineering,B.E/B.Tech
0532261210,05322,Mechanical Engineering,B.E/B.Tech
0538119110,05381,Civil Engineering,B.E/B.Tech
0538124210,05381,Computer Science and Engineering,B.E/B.Tech
0538129310,05381,Electrical Engineering,B.E/B.Tech
0538161210,05381,Mechanical Engineering,B.E/B.Tech
0313524510,03135,Computer Engineering,B.E/B.Tech
0313524610,03135,Information Technology,B.E/B.Tech
0313537210,03135,Electronics and Telecommunication Engg,B.E/B.Tech
0313561210,03135,Mechanical Engineering,B.E/B.Tech
0313599510,03135,Artificial Intelligence and Data Science,B.E/B.Tech
0314624510,03146,Computer Engineering,B.E/B.Tech
0314624610,03146,Information Technology,B.E/B.Tech
0314629310,03146,Electrical Engineering,B.E/B.Tech
0314637210,03146,Electronics and Telecommunication Engg,B.E/B.Tech
0314661210,03146,Mechanical Engineering,B.E/B.Tech
0314692010,03146,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,B.E/B.Tech
0314699510,03146,Artificial Intelligence and Data Science,B.E/B.Tech
0314719110,03147,Civil Engineering,B.E/B.Tech
0314724510,03147,Computer Engineering,B.E/B.Tech
0314724610,03147,Information Technology,B.E/B.Tech
0314729310,03147,Electrical Engineering,B.E/B.Tech
0314761210,03147,Mechanical Engineering,B.E/B.Tech
0314791710,03147,Data Science,B.E/B.Tech
0314792110,03147,Artificial Intelligence and Machine Learning,B.E/B.Tech
0314824510,03148,Computer Engineering,B.E/B.Tech
0314824610,03148,Information Technology,B.E/B.Tech
0314825210,03148,Cyber Security,B.E/B.Tech
0314837210,03148,Electronics and Telecommunication Engg,B.E/B.Tech
0314837810,03148,Electronics Engineering ( VLSI Design and Technology),B.E/B.Tech
0314890010,03148,Electronics and Computer Science,B.E/B.Tech
0314892810,03148,Electronics and Communication(Advanced Communication Technology),B.E/B.Tech
0314899510,03148,Artificial Intelligence and Data Science,B.E/B.Tech
0315419110,03154,Civil Engineering,B.E/B.Tech
0315424510,03154,Computer Engineering,B.E/B.Tech
0315424610,03154,Information Technology,B.E/B.Tech
0315460210,03154,Automobile Engineering,B.E/B.Tech
0315461210,03154,Mechanical Engineering,B.E/B.Tech
0315491110,03154,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0315491210,03154,Computer Science and Engineering(Data Science),B.E/B.Tech
0317519110,03175,Civil Engineering,B.E/B.Tech
0317524510,03175,Computer Engineering,B.E/B.Tech
0317524610,03175,Information Technology,B.E/B.Tech
0317529310,03175,Electrical Engineering,B.E/B.Tech
0317537210,03175,Electronics and Telecommunication Engg,B.E/B.Tech
0317546110,03175,Bio Medical Engineering,B.E/B.Tech
0317550710,03175,Chemical Engineering,B.E/B.Tech
0317561210,03175,Mechanical Engineering,B.E/B.Tech
0317591110,03175,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0317591210,03175,Computer Science and Engineering(Data Science),B.E/B.Tech
0318224510,03182,Computer Engineering,B.E/B.Tech
0318224610,03182,Information Technology,B.E/B.Tech
0318237210,03182,Electronics and Telecommunication Engg,B.E/B.Tech
0318250710,03182,Chemical Engineering,B.E/B.Tech
0318299510,03182,Artificial Intelligence and Data Science,B.E/B.Tech
0318319110,03183,Civil Engineering,B.E/B.Tech
0318324510,03183,Computer Engineering,B.E/B.Tech
0318324610,03183,Information Technology,B.E/B.Tech
0318337210,03183,Electronics and Telecommunication Engg,B.E/B.Tech
0318361210,03183,Mechanical Engineering,B.E/B.Tech
0318391110,03183,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0318392010,03183,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,B.E/B.Tech
0318424510,03184,Computer Engineering,B.E/B.Tech
0318461210,03184,Mechanical Engineering,B.E/B.Tech
0318490010,03184,Electronics and Computer Science,B.E/B.Tech
0318499510,03184,Artificial Intelligence and Data Science,B.E/B.Tech
0318719110,03187,Civil Engineering,B.E/B.Tech
0318724510,03187,Computer Engineering,B.E/B.Tech
0318724610,03187,Information Technology,B.E/B.Tech
0318737210,03187,Electronics and Telecommunication Engg,B.E/B.Tech
0318750710,03187,Chemical Engineering,B.E/B.Tech
0318761210,03187,Mechanical Engineering,B.E/B.Tech
0318791810,03187,Civil and infrastructure Engineering,B.E/B.Tech
0318799510,03187,Artificial Intelligence and Data Science,B.E/B.Tech
0318824510,03188,Computer Engineering,B.E/B.Tech
0318824610,03188,Information Technology,B.E/B.Tech
0318826310,03188,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0318924510,03189,Computer Engineering,B.E/B.Tech
0318924610,03189,Information Technology,B.E/B.Tech
0318937210,03189,Electronics and Telecommunication Engg,B.E/B.Tech
0318946610,03189,Instrumentation Engineering,B.E/B.Tech
0318950710,03189,Chemical Engineering,B.E/B.Tech
0318961210,03189,Mechanical Engineering,B.E/B.Tech
0319019110,03190,Civil Engineering,B.E/B.Tech
0319024510,03190,Computer Engineering,B.E/B.Tech
0319024610,03190,Information Technology,B.E/B.Tech
0319026310,03190,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0319037210,03190,Electronics and Telecommunication Engg,B.E/B.Tech
0319037610,03190,Electronics Engineering,B.E/B.Tech
0319061210,03190,Mechanical Engineering,B.E/B.Tech
0319062410,03190,Mechatronics Engineering,B.E/B.Tech
0319224510,03192,Computer Engineering,B.E/B.Tech
0319229310,03192,Electrical Engineering,B.E/B.Tech
0319261210,03192,Mechanical Engineering,B.E/B.Tech
0319291110,03192,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0319292010,03192,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,B.E/B.Tech
0319299510,03192,Artificial Intelligence and Data Science,B.E/B.Tech
0319324510,03193,Computer Engineering,B.E/B.Tech
0319324610,03193,Information Technology,B.E/B.Tech
0319337210,03193,Electronics and Telecommunication Engg,B.E/B.Tech
0319350710,03193,Chemical Engineering,B.E/B.Tech
0319361210,03193,Mechanical Engineering,B.E/B.Tech
0319392110,03193,Artificial Intelligence and Machine Learning,B.E/B.Tech
0319419110,03194,Civil Engineering,B.E/B.Tech
0319424510,03194,Computer Engineering,B.E/B.Tech
0319424610,03194,Information Technology,B.E/B.Tech
0319437210,03194,Electronics and Telecommunication Engg,B.E/B.Tech
0319437810,03194,Electronics Engineering ( VLSI Design and Technology),B.E/B.Tech
0319461210,03194,Mechanical Engineering,B.E/B.Tech
0319491210,03194,Computer Science and Engineering(Data Science),B.E/B.Tech
0319499510,03194,Artificial Intelligence and Data Science,B.E/B.Tech
0319624510,03196,Computer Engineering,B.E/B.Tech
0319629310,03196,Electrical Engineering,B.E/B.Tech
0319637210,03196,Electronics and Telecommunication Engg,B.E/B.Tech
0319661210,03196,Mechanical Engineering,B.E/B.Tech
0319691110,03196,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0319691210,03196,Computer Science and Engineering(Data Science),B.E/B.Tech
0319692010,03196,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,B.E/B.Tech
0319724510,03197,Computer Engineering,B.E/B.Tech
0319724610,03197,Information Technology,B.E/B.Tech
0319729310,03197,Electrical Engineering,B.E/B.Tech
0319737210,03197,Electronics and Telecommunication Engg,B.E/B.Tech
0319761210,03197,Mechanical Engineering,B.E/B.Tech
0319824210,03198,Computer Science and Engineering,B.E/B.Tech
0319824510,03198,Computer Engineering,B.E/B.Tech
0319824610,03198,Information Technology,B.E/B.Tech
0319861210,03198,Mechanical Engineering,B.E/B.Tech
0319899510,03198,Artificial Intelligence and Data Science,B.E/B.Tech
0320024610,03200,Information Technology,B.E/B.Tech
0320029310,03200,Electrical Engineering,B.E/B.Tech
0320037210,03200,Electronics and Telecommunication Engg,B.E/B.Tech
0320050710,03200,Chemical Engineering,B.E/B.Tech
0320061210,03200,Mechanical Engineering,B.E/B.Tech
0320091110,03200,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0320119110,03201,Civil Engineering,B.E/B.Tech
0320124510,03201,Computer Engineering,B.E/B.Tech
0320161210,03201,Mechanical Engineering,B.E/B.Tech
0320190010,03201,Electronics and Computer Science,B.E/B.Tech
0320199510,03201,Artificial Intelligence and Data Science,B.E/B.Tech
0320224510,03202,Computer Engineering,B.E/B.Tech
