academic_year,course,cap_round,document_type,seat_quota_type,institute_code,choice_code,category,stage,cutoff_rank,cutoff_percentile,exam_type,institute_name,university,status_type,branch_name
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,SEBC,Stage-I,8504.0,85.2926232,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,OPEN,Stage-I,2334.0,94.688107,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,SC,Stage-I,9358.0,83.9328976,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,OBC,Stage-I,8919.0,84.6010859,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,OPEN,Stage-I,38516.0,42.7072257,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,SC,Stage-I,15186.0,76.6089109,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,SEBC,Stage-I,12123.0,80.4698018,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,SC,Stage-I,38516.0,42.7072257,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,TFWS,Stage-I,50510.0,86.1285514,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03543,0354382310,EWS,Stage-I,38516.0,42.7072257,MHT-CET,"St. Wilfred's Institute of Pharmaceutical Science & Research, Mira Road(E), Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03545,0354582310,OPEN,Stage-I,18209.0,72.8742408,MHT-CET,Siddharth College of Pharmacy & Research Centre,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03545,0354582310,OPEN,Stage-I,32750.0,52.8500251,MHT-CET,Siddharth College of Pharmacy & Research Centre,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03710,0371082310,OPEN,Stage-I,46984.0,83.5987187,MHT-CET,SIES School of Pharmaceutical Science,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03710,0371082310,OPEN,Stage-I,16843.0,90.8128841,MHT-CET,SIES School of Pharmaceutical Science,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,OPEN,Stage-I,38526.0,42.7072257,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,SC,Stage-I,42385.0,34.9775785,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,OBC,Stage-I,44719.0,28.9513426,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,SEBC,Stage-I,42950.0,33.6908691,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,OPEN,Stage-I,23559.0,66.0011744,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,SC,Stage-I,30397.0,56.8634536,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,OBC,Stage-I,38201.0,43.6896345,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,VJ/DT,Stage-I,38526.0,42.7072257,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,SEBC,Stage-I,42385.0,34.9775785,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,TFWS,Stage-I,42385.0,34.9775785,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03711,0371182310,ORPHAN,Stage-I,49267.0,49.1415154,MHT-CET,Devi Mahalaxmi College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03712,0371282310,OPEN,Stage-I,41511.0,36.7852077,MHT-CET,Shree Ramraje College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03712,0371282310,OPEN,Stage-I,24888.0,64.713186,MHT-CET,Shree Ramraje College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03714,0371482310,OPEN,Stage-I,14095.0,77.9490274,MHT-CET,Aldel College of Pharmacy & Research,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03714,0371482310,OPEN,Stage-I,13276.0,79.027972,MHT-CET,Aldel College of Pharmacy & Research,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03714,0371482310,TFWS,Stage-I,14095.0,77.9490274,MHT-CET,Aldel College of Pharmacy & Research,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,SEBC,Stage-I,13317.0,78.9823929,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,SC,Stage-I,24124.0,65.5945284,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,VJ/DT,Stage-I,30132.0,57.0754935,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,OBC,Stage-I,42849.0,33.7257555,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,OPEN,Stage-I,13317.0,78.9823929,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,ST,Stage-I,30132.0,57.0754935,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,OBC,Stage-I,29510.0,57.746608,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,SEBC,Stage-I,42849.0,33.7257555,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,OPEN,Stage-I,9945.0,83.109201,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,OBC,Stage-I,13317.0,78.9823929,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03715,0371582310,ORPHAN,Stage-I,24124.0,65.5945284,MHT-CET,Dnyan Ganga College of Pharmacy,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03716,0371682310,OPEN,Stage-I,27365.0,69.5128552,MHT-CET,Theem College of Pharmacy & Research,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03716,0371682310,OPEN,Stage-I,21947.0,68.3860307,MHT-CET,Theem College of Pharmacy & Research,Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03728,0372882310,OPEN,Stage-I,50694.0,33.9204624,MHT-CET,"Shiv Niketan Trust's Shri. Jagannath Laxmibai Sakharam Shinde College of Pharmacy, Khadavali(E), Taluka. Kalyan, Dist.Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03728,0372882310,OPEN,Stage-I,28549.0,59.7759624,MHT-CET,"Shiv Niketan Trust's Shri. Jagannath Laxmibai Sakharam Shinde College of Pharmacy, Khadavali(E), Taluka. Kalyan, Dist.Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03728,0372882310,OBC,Stage-I,33567.0,51.5172351,MHT-CET,"Shiv Niketan Trust's Shri. Jagannath Laxmibai Sakharam Shinde College of Pharmacy, Khadavali(E), Taluka. Kalyan, Dist.Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,03728,0372882310,TFWS,Stage-I,50694.0,33.9204624,MHT-CET,"Shiv Niketan Trust's Shri. Jagannath Laxmibai Sakharam Shinde College of Pharmacy, Khadavali(E), Taluka. Kalyan, Dist.Thane",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04006,0400682310,OPEN,Stage-I,1485.0,96.2877352,MHT-CET,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04006,0400682310,OBC,Stage-I,1321.0,96.5469486,MHT-CET,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04006,0400682310,TFWS,Stage-I,1485.0,96.2877352,MHT-CET,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04006,0400682310,EWS,Stage-I,1321.0,96.5469486,MHT-CET,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04020,0402082370,OPEN,Stage-I,31291.0,54.7510694,MHT-CET,"Shikshan Prasarak Mandal's Smt. Kusumtai Wankhede Institute of Pharmacy, Katol",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04020,0402082370,ST,Stage-I,50890.0,47.6641123,MHT-CET,"Shikshan Prasarak Mandal's Smt. Kusumtai Wankhede Institute of Pharmacy, Katol",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04020,0402082370,OBC,Stage-I,50890.0,47.6641123,MHT-CET,"Shikshan Prasarak Mandal's Smt. Kusumtai Wankhede Institute of Pharmacy, Katol",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04020,0402082370,OPEN,Stage-I,4510.0,90.9926555,MHT-CET,"Shikshan Prasarak Mandal's Smt. Kusumtai Wankhede Institute of Pharmacy, Katol",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,OBC,Stage-I,13351.0,83.9603067,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,SEBC,Stage-I,9783.0,83.3700037,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,OBC,Stage-I,8809.0,84.6641658,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,OPEN,Stage-I,9531.0,83.7499389,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,OPEN,Stage-I,13351.0,83.9603067,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,OBC,Stage-I,9783.0,83.3700037,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04160,0416082310,EWS,Stage-I,13351.0,83.9603067,MHT-CET,"Institute of Pharmaceutical Education and Research, Borgaon (Meghe), Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04161,0416182310,SC,Stage-I,13817.0,78.4242636,MHT-CET,"Jay Mahakali Shikshan Sanstha's Agnihotri College of Pharmacy, Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04161,0416182310,OBC,Stage-I,17214.0,74.2314271,MHT-CET,"Jay Mahakali Shikshan Sanstha's Agnihotri College of Pharmacy, Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04161,0416182310,OPEN,Stage-I,17966.0,73.3956729,MHT-CET,"Jay Mahakali Shikshan Sanstha's Agnihotri College of Pharmacy, Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04161,0416182310,SC,Stage-I,17214.0,74.2314271,MHT-CET,"Jay Mahakali Shikshan Sanstha's Agnihotri College of Pharmacy, Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04161,0416182310,OPEN,Stage-I,13817.0,78.4242636,MHT-CET,"Jay Mahakali Shikshan Sanstha's Agnihotri College of Pharmacy, Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04161,0416182310,TFWS,Stage-I,13817.0,78.4242636,MHT-CET,"Jay Mahakali Shikshan Sanstha's Agnihotri College of Pharmacy, Wardha",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,OPEN,Stage-I,1643.0,95.9765449,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,ST,Stage-I,10776.0,82.1346136,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,NT-D,Stage-I,31303.0,54.7317884,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,OBC,Stage-I,3670.0,92.2709967,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,SEBC,Stage-I,12757.0,79.7474064,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,OPEN,Stage-I,2447.0,94.4798398,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,SC,Stage-I,6042.0,88.7167442,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,NT-C,Stage-I,19811.0,70.8178524,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,SEBC,Stage-I,51753.0,4.5960552,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,OPEN,Stage-I,3588.0,92.5227598,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04199,0419982310,EWS,Stage-I,11245.0,81.5685735,MHT-CET,"S.Patil Shikshan Sanstha's Smt. Kishoritai Bhoyar College of Pharmacy,Kamptee",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04201,0420182310,OPEN,Stage-I,24335.0,65.5771809,MHT-CET,"Gondia Education Society Manohar Bhai Patel Institute of Pharmacy, Gondia",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04201,0420182310,ST,Stage-I,41687.0,37.8377139,MHT-CET,"Gondia Education Society Manohar Bhai Patel Institute of Pharmacy, Gondia",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04201,0420182310,VJ/DT,Stage-I,52106.0,63.3582471,MHT-CET,"Gondia Education Society Manohar Bhai Patel Institute of Pharmacy, Gondia",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04201,0420182310,OBC,Stage-I,27967.0,60.2517483,MHT-CET,"Gondia Education Society Manohar Bhai Patel Institute of Pharmacy, Gondia",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04201,0420182310,SC,Stage-I,41687.0,37.8377139,MHT-CET,"Gondia Education Society Manohar Bhai Patel Institute of Pharmacy, Gondia",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04201,0420182310,TFWS,Stage-I,24335.0,65.5771809,MHT-CET,"Gondia Education Society Manohar Bhai Patel Institute of Pharmacy, Gondia",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,OPEN,Stage-I,13797.0,78.4816319,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,SC,Stage-I,14216.0,77.9061239,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,OBC,Stage-I,14799.0,81.392446,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,SEBC,Stage-I,12033.0,80.4913825,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,OPEN,Stage-I,3450.0,92.700096,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,SEBC,Stage-I,12366.0,80.1947756,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,TFWS,Stage-I,13797.0,78.4816319,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04202,0420282310,EWS,Stage-I,14216.0,77.9061239,MHT-CET,"Guru Nanak College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,ST,Stage-I,22781.0,67.365978,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,SEBC,Stage-I,46443.0,24.6987745,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,OPEN,Stage-I,27418.0,60.6332111,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,SC,Stage-I,33522.0,51.5172351,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,SEBC,Stage-I,34916.0,49.3416227,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,OBC,Stage-I,46443.0,24.6987745,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,SEBC,Stage-I,22781.0,67.365978,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04204,0420482310,ORPHAN,Stage-I,22781.0,67.365978,MHT-CET,"Bajiraoji Karanjakar College of Pharmacy, Sakoli , Bhandara",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04205,0420582310,OPEN,Stage-I,21744.0,68.4448259,MHT-CET,"Ravi bahu Uddeshiya Shaikshanik Sanstha's Sonekar College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04205,0420582310,SC,Stage-I,21467.0,68.7032705,MHT-CET,"Ravi bahu Uddeshiya Shaikshanik Sanstha's Sonekar College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
2025-26,Pharmacy,Round III,CAP_CUTOFF_MH_MINORITY,MH_State,04205,0420582310,ST,Stage-I,42931.0,33.7257555,MHT-CET,"Ravi bahu Uddeshiya Shaikshanik Sanstha's Sonekar College of Pharmacy, Nagpur",Maharashtra State,Approved Institute,Pharmacy
